"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","ndvi_ne_prev","ndvi_nw_prev","ndvi_se_prev","ndvi_sw_prev","precipitation_amt_mm_prev","reanalysis_air_temp_k_prev","reanalysis_avg_temp_k_prev","reanalysis_dew_point_temp_k_prev","reanalysis_max_air_temp_k_prev","reanalysis_min_air_temp_k_prev","reanalysis_precip_amt_kg_per_m2_prev","reanalysis_relative_humidity_percent_prev","reanalysis_sat_precip_amt_mm_prev","reanalysis_specific_humidity_g_per_kg_prev","reanalysis_tdtr_k_prev","station_avg_temp_c_prev","station_diur_temp_rng_c_prev","station_max_temp_c_prev","station_min_temp_c_prev","station_precip_mm_prev","ndvi_ne_2_prev","ndvi_nw_2_prev","ndvi_se_2_prev","ndvi_sw_2_prev","precipitation_amt_mm_2_prev","reanalysis_air_temp_k_2_prev","reanalysis_avg_temp_k_2_prev","reanalysis_dew_point_temp_k_2_prev","reanalysis_max_air_temp_k_2_prev","reanalysis_min_air_temp_k_2_prev","reanalysis_precip_amt_kg_per_m2_2_prev","reanalysis_relative_humidity_percent_2_prev","reanalysis_sat_precip_amt_mm_2_prev","reanalysis_specific_humidity_g_per_kg_2_prev","reanalysis_tdtr_k_2_prev","station_avg_temp_c_2_prev","station_diur_temp_rng_c_2_prev","station_max_temp_c_2_prev","station_min_temp_c_2_prev","station_precip_mm_2_prev","total_cases"
"224","sj",2000,11,"2000-03-18",0.2311,0.230875,0.1591,0.0873,25.96,296.315714286,296.45,290.998571429,298.4,294,3.29,72.1428571429,25.96,12.7385714286,2.35714285714,25.0714285714,5.55714285714,28.9,21.1,0.8,0.3779,0.22,0.16348,0.1562286,11.48,296.202857143,296.357142857,289.642857143,299.1,294.4,1.1,66.7357142857,11.48,11.7157142857,3.02857142857,24,8.02857142857,29.4,19.4,0,0.17025,0.1962,0.2178,0.1580429,98.45,296.552857143,296.678571429,291.952857143,298.9,294.5,14.91,75.7214285714,98.45,13.5871428571,2.47142857143,24.5285714286,6.81428571429,29.4,20,15,8
"225","sj",2000,12,"2000-03-25",0.2204,0.1969,0.2298571,0.1853,0,296.744285714,296.907142857,291.225714286,298.8,294.6,6.8,71.39,0,12.93,2.32857142857,24.8,7.38571428571,29.4,19.4,3.5,0.2311,0.230875,0.1591,0.0873,25.96,296.315714286,296.45,290.998571429,298.4,294,3.29,72.1428571429,25.96,12.7385714286,2.35714285714,25.0714285714,5.55714285714,28.9,21.1,0.8,0.3779,0.22,0.16348,0.1562286,11.48,296.202857143,296.357142857,289.642857143,299.1,294.4,1.1,66.7357142857,11.48,11.7157142857,3.02857142857,24,8.02857142857,29.4,19.4,0,3
"226","sj",2000,16,"2000-04-22",-0.287,0.0767,0.08985,0.07655714,0,297.622857143,297.785714286,292.83,299.8,296.1,14.9,74.7542857143,0,14.2714285714,2.22857142857,25.8,6.71428571429,29.4,20.6,18.6,0.07435,0.102575,0.1650857,0.1372286,0,297.752857143,297.871428571,293.187142857,299.9,293.9,5.3,75.8428571429,0,14.65,3.54285714286,25.9714285714,7.3,30.6,20.6,6.3,0.2050333,0.04636667,0.1806286,0.2042857,7.23,297.817142857,297.964285714,293.632857143,300.1,296,17.9,77.7857142857,7.23,15.0585714286,2.55714285714,25.5857142857,7.05714285714,30.6,21.7,13.3,3
"227","sj",2000,17,"2000-04-29",0.1544,0.13275,0.2154143,0.1837429,82.06,298.342857143,298.585714286,294.254285714,300.6,296.3,5,78.2442857143,82.06,15.6228571429,3.2,26.9285714286,8.41428571429,32.2,22.2,1.3,-0.287,0.0767,0.08985,0.07655714,0,297.622857143,297.785714286,292.83,299.8,296.1,14.9,74.7542857143,0,14.2714285714,2.22857142857,25.8,6.71428571429,29.4,20.6,18.6,0.07435,0.102575,0.1650857,0.1372286,0,297.752857143,297.871428571,293.187142857,299.9,293.9,5.3,75.8428571429,0,14.65,3.54285714286,25.9714285714,7.3,30.6,20.6,6.3,3
"228","sj",2000,18,"2000-05-06",0.1302,0.1127,0.1250143,0.1334571,6.13,298.648571429,298.721428571,294.138571429,300.4,297,3.4,76.2142857143,6.13,15.48,2.44285714286,27.1428571429,7.8,32.2,21.7,3.6,0.1544,0.13275,0.2154143,0.1837429,82.06,298.342857143,298.585714286,294.254285714,300.6,296.3,5,78.2442857143,82.06,15.6228571429,3.2,26.9285714286,8.41428571429,32.2,22.2,1.3,-0.287,0.0767,0.08985,0.07655714,0,297.622857143,297.785714286,292.83,299.8,296.1,14.9,74.7542857143,0,14.2714285714,2.22857142857,25.8,6.71428571429,29.4,20.6,18.6,2
"229","sj",2000,22,"2000-06-03",0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.227142857,301.7,297.3,17.1,78.5371428571,48.51,16.5871428571,2.42857142857,27.5571428571,6.84285714286,32.2,23.3,25.6,0.1882,0.1144,0.1839857,0.1126714,39.45,298.778571429,299.142857143,294.865714286,301.2,297,13.8,79.1971428571,39.45,16.2371428571,2.91428571429,26.8142857143,6.01428571429,31.1,22.8,0.3,0.0865,0.08775,0.1752833,0.1601286,68.14,298.771428571,298.964285714,294.554285714,301,297,10.06,77.7128571429,68.14,15.9185714286,2.64285714286,26.6,7.12857142857,32.2,21.1,83.3,2
"230","sj",2000,23,"2000-06-10",0.1459,0.138175,0.1687286,0.1188429,46.02,299.624285714,299.757142857,295.667142857,301.7,297.7,10.95,79.0514285714,46.02,17.0342857143,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8,0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.227142857,301.7,297.3,17.1,78.5371428571,48.51,16.5871428571,2.42857142857,27.5571428571,6.84285714286,32.2,23.3,25.6,0.1882,0.1144,0.1839857,0.1126714,39.45,298.778571429,299.142857143,294.865714286,301.2,297,13.8,79.1971428571,39.45,16.2371428571,2.91428571429,26.8142857143,6.01428571429,31.1,22.8,0.3,0
"231","sj",2000,24,"2000-06-17",0.1097,0.0902,0.2046833,0.1521833,46.38,299.785714286,299.864285714,295.135714286,301.9,297.9,21.3,75.7485714286,46.38,16.4542857143,2.35714285714,27.9857142857,6.44285714286,32.8,23.3,26.2,0.1459,0.138175,0.1687286,0.1188429,46.02,299.624285714,299.757142857,295.667142857,301.7,297.7,10.95,79.0514285714,46.02,17.0342857143,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8,0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.227142857,301.7,297.3,17.1,78.5371428571,48.51,16.5871428571,2.42857142857,27.5571428571,6.84285714286,32.2,23.3,25.6,6
"232","sj",2000,25,"2000-06-24",0.1431,0.1623333,0.2898,0.2421286,45.96,299.502857143,299.578571429,295.94,301.7,297.5,30.64,80.8457142857,45.96,17.2885714286,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6,0.1097,0.0902,0.2046833,0.1521833,46.38,299.785714286,299.864285714,295.135714286,301.9,297.9,21.3,75.7485714286,46.38,16.4542857143,2.35714285714,27.9857142857,6.44285714286,32.8,23.3,26.2,0.1459,0.138175,0.1687286,0.1188429,46.02,299.624285714,299.757142857,295.667142857,301.7,297.7,10.95,79.0514285714,46.02,17.0342857143,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8,3
"233","sj",2000,26,"2000-07-01",0.11045,0.1341,0.1740429,0.1527333,33.94,299.607142857,299.635714286,295.367142857,301.4,297.7,19.02,77.6171428571,33.94,16.7057142857,2.15714285714,27.7714285714,6.61428571429,31.7,23.3,31.5,0.1431,0.1623333,0.2898,0.2421286,45.96,299.502857143,299.578571429,295.94,301.7,297.5,30.64,80.8457142857,45.96,17.2885714286,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6,0.1097,0.0902,0.2046833,0.1521833,46.38,299.785714286,299.864285714,295.135714286,301.9,297.9,21.3,75.7485714286,46.38,16.4542857143,2.35714285714,27.9857142857,6.44285714286,32.8,23.3,26.2,6
"234","sj",2000,27,"2000-07-08",0.0812,0.07275,0.1071,0.06248333,7.95,300.118571429,300.214285714,295.871428571,301.8,298.6,12.7,77.6814285714,7.95,17.2385714286,2.28571428571,27.9714285714,5.55714285714,31.1,24.4,27.1,0.11045,0.1341,0.1740429,0.1527333,33.94,299.607142857,299.635714286,295.367142857,301.4,297.7,19.02,77.6171428571,33.94,16.7057142857,2.15714285714,27.7714285714,6.61428571429,31.7,23.3,31.5,0.1431,0.1623333,0.2898,0.2421286,45.96,299.502857143,299.578571429,295.94,301.7,297.5,30.64,80.8457142857,45.96,17.2885714286,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6,2
"235","sj",2000,28,"2000-07-15",0.17185,0.17685,0.2847857,0.2321714,5.81,300.025714286,300.185714286,295.875714286,301.9,298.4,16.7,78.1257142857,5.81,17.2457142857,2.28571428571,28.2714285714,6.34285714286,32.2,24.4,3.5,0.0812,0.07275,0.1071,0.06248333,7.95,300.118571429,300.214285714,295.871428571,301.8,298.6,12.7,77.6814285714,7.95,17.2385714286,2.28571428571,27.9714285714,5.55714285714,31.1,24.4,27.1,0.11045,0.1341,0.1740429,0.1527333,33.94,299.607142857,299.635714286,295.367142857,301.4,297.7,19.02,77.6171428571,33.94,16.7057142857,2.15714285714,27.7714285714,6.61428571429,31.7,23.3,31.5,3
"236","sj",2000,29,"2000-07-22",0.22305,0.18965,0.2902,0.2455143,9.53,300.164285714,300.335714286,296.078571429,302.6,297.9,23.18,78.6042857143,9.53,17.4628571429,2.9,28.5285714286,6.51428571429,32.8,23.3,22.7,0.17185,0.17685,0.2847857,0.2321714,5.81,300.025714286,300.185714286,295.875714286,301.9,298.4,16.7,78.1257142857,5.81,17.2457142857,2.28571428571,28.2714285714,6.34285714286,32.2,24.4,3.5,0.0812,0.07275,0.1071,0.06248333,7.95,300.118571429,300.214285714,295.871428571,301.8,298.6,12.7,77.6814285714,7.95,17.2385714286,2.28571428571,27.9714285714,5.55714285714,31.1,24.4,27.1,2
"237","sj",2000,30,"2000-07-29",0.1667,0.3276,0.2619143,0.2189714,0,299.908571429,300.107142857,295.961428571,301.9,298.2,19.7,79.0085714286,0,17.3328571429,2.35714285714,28.3285714286,6.5,32.8,23.9,7.9,0.22305,0.18965,0.2902,0.2455143,9.53,300.164285714,300.335714286,296.078571429,302.6,297.9,23.18,78.6042857143,9.53,17.4628571429,2.9,28.5285714286,6.51428571429,32.8,23.3,22.7,0.17185,0.17685,0.2847857,0.2321714,5.81,300.025714286,300.185714286,295.875714286,301.9,298.4,16.7,78.1257142857,5.81,17.2457142857,2.28571428571,28.2714285714,6.34285714286,32.2,24.4,3.5,4
"238","sj",2000,31,"2000-08-05",0.13025,0.1474,0.12684,0.1106,32.67,300.034285714,300.121428571,296.411428571,302.1,298,33.7,80.7514285714,32.67,17.8457142857,2.32857142857,28.2142857143,6.55714285714,33.3,22.8,32.7,0.1667,0.3276,0.2619143,0.2189714,0,299.908571429,300.107142857,295.961428571,301.9,298.2,19.7,79.0085714286,0,17.3328571429,2.35714285714,28.3285714286,6.5,32.8,23.9,7.9,0.22305,0.18965,0.2902,0.2455143,9.53,300.164285714,300.335714286,296.078571429,302.6,297.9,23.18,78.6042857143,9.53,17.4628571429,2.9,28.5285714286,6.51428571429,32.8,23.3,22.7,5
"239","sj",2000,32,"2000-08-12",0.14415,0.1204667,0.2751571,0.2257571,60.71,299.924285714,299.971428571,296.564285714,302,298.1,60.66,82.0214285714,60.71,18.0042857143,2.51428571429,28.2714285714,6.82857142857,32.8,22.8,37.2,0.13025,0.1474,0.12684,0.1106,32.67,300.034285714,300.121428571,296.411428571,302.1,298,33.7,80.7514285714,32.67,17.8457142857,2.32857142857,28.2142857143,6.55714285714,33.3,22.8,32.7,0.1667,0.3276,0.2619143,0.2189714,0,299.908571429,300.107142857,295.961428571,301.9,298.2,19.7,79.0085714286,0,17.3328571429,2.35714285714,28.3285714286,6.5,32.8,23.9,7.9,2
"240","sj",2000,33,"2000-08-19",0.17645,0.1304,0.2522,0.2054571,8.62,300.528571429,300.557142857,296.635714286,302.8,298.6,27.72,79.5071428571,8.62,18.0671428571,2.2,28.6142857143,6.44285714286,32.8,23.9,26.9,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.924285714,299.971428571,296.564285714,302,298.1,60.66,82.0214285714,60.71,18.0042857143,2.51428571429,28.2714285714,6.82857142857,32.8,22.8,37.2,0.13025,0.1474,0.12684,0.1106,32.67,300.034285714,300.121428571,296.411428571,302.1,298,33.7,80.7514285714,32.67,17.8457142857,2.32857142857,28.2142857143,6.55714285714,33.3,22.8,32.7,9
"241","sj",2000,34,"2000-08-26",0.2156667,0.1542333,0.1988667,0.1828714,27.4,300.468571429,300.7,296.598571429,303.2,298.5,29.66,79.5585714286,27.4,18.0385714286,2.82857142857,28.7285714286,6.6,32.8,23.9,13.7,0.17645,0.1304,0.2522,0.2054571,8.62,300.528571429,300.557142857,296.635714286,302.8,298.6,27.72,79.5071428571,8.62,18.0671428571,2.2,28.6142857143,6.44285714286,32.8,23.9,26.9,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.924285714,299.971428571,296.564285714,302,298.1,60.66,82.0214285714,60.71,18.0042857143,2.51428571429,28.2714285714,6.82857142857,32.8,22.8,37.2,2
"242","sj",2000,38,"2000-09-23",0.1961,0.1446667,0.17028,0.20995,50.88,300.577142857,300.778571429,296.684285714,303.1,297.8,56.4,79.5842857143,50.88,18.1628571429,2.47142857143,27.7571428571,6.7,31.7,23.9,18.5,0.0577,0.1507,0.2971857,0.2543429,30.52,300.794285714,300.885714286,296.811428571,302.7,299.1,18.79,78.9485714286,30.52,18.3142857143,2.28571428571,28.1857142857,6.98571428571,33.3,22.8,9.3,0.1591,0.0836,0.2533667,0.21125,26.9,300.517142857,300.542857143,296.891428571,302.8,298,22,80.6785714286,26.9,18.4042857143,2.71428571429,27.9857142857,6.27142857143,31.7,23.9,16.8,3
"243","sj",2000,42,"2000-10-21",0.10035,0.0895,0.2096857,0.08204286,37.34,300.418571429,300.421428571,296.267142857,302.6,298.3,11.22,78.1814285714,37.34,17.7042857143,3.78571428571,28.0571428571,7.18571428571,33.3,23.9,21.8,0.38,0.26065,0.3931286,0.27105,8.57,300.271428571,300.235714286,295.737142857,302.7,298.1,15.4,76.3714285714,8.57,17.1314285714,3.41428571429,27.8,7.38571428571,32.8,23.3,20.1,0.253975,0.16295,0.3692714,0.2687429,126.67,300.202857143,300.271428571,296.974285714,302.1,298.8,35.3,82.5857142857,126.67,18.4914285714,2.37142857143,27.7714285714,5.88571428571,32.8,23.9,16.1,20
"244","sj",2000,43,"2000-10-28",0.1535,0.2298,0.14888,0.091525,62.57,300.018571429,299.971428571,295.725714286,302.6,298,15.3,77.4428571429,62.57,17.1171428571,3.45714285714,27.1428571429,6.52857142857,31.1,23.3,24.1,0.10035,0.0895,0.2096857,0.08204286,37.34,300.418571429,300.421428571,296.267142857,302.6,298.3,11.22,78.1814285714,37.34,17.7042857143,3.78571428571,28.0571428571,7.18571428571,33.3,23.9,21.8,0.38,0.26065,0.3931286,0.27105,8.57,300.271428571,300.235714286,295.737142857,302.7,298.1,15.4,76.3714285714,8.57,17.1314285714,3.41428571429,27.8,7.38571428571,32.8,23.3,20.1,9
"245","sj",2000,44,"2000-11-04",0.19015,0.168,0.1864333,0.1104333,80.61,300.261428571,300.235714286,296.5,302.4,298.4,20.3,80.0071428571,80.61,17.9942857143,2.9,27.5428571429,6.37142857143,32.2,23.3,18.8,0.1535,0.2298,0.14888,0.091525,62.57,300.018571429,299.971428571,295.725714286,302.6,298,15.3,77.4428571429,62.57,17.1171428571,3.45714285714,27.1428571429,6.52857142857,31.1,23.3,24.1,0.10035,0.0895,0.2096857,0.08204286,37.34,300.418571429,300.421428571,296.267142857,302.6,298.3,11.22,78.1814285714,37.34,17.7042857143,3.78571428571,28.0571428571,7.18571428571,33.3,23.9,21.8,20
"246","sj",2000,45,"2000-11-11",0.1105667,0.0267,0.1561,0.04188571,77.9,299.061428571,299.085714286,293.638571429,301.9,295.9,28.8,72.6842857143,77.9,15.2585714286,3.62857142857,25.8714285714,6.41428571429,30.6,21.7,44.9,0.19015,0.168,0.1864333,0.1104333,80.61,300.261428571,300.235714286,296.5,302.4,298.4,20.3,80.0071428571,80.61,17.9942857143,2.9,27.5428571429,6.37142857143,32.2,23.3,18.8,0.1535,0.2298,0.14888,0.091525,62.57,300.018571429,299.971428571,295.725714286,302.6,298,15.3,77.4428571429,62.57,17.1171428571,3.45714285714,27.1428571429,6.52857142857,31.1,23.3,24.1,28
"247","sj",2000,46,"2000-11-18",0.0979,0.012,0.1572,0.06461429,6.3,299.187142857,299.207142857,293.448571429,301.7,295.9,2.1,70.9771428571,6.3,14.9914285714,4.1,26.3285714286,5.54285714286,30,22.2,1.3,0.1105667,0.0267,0.1561,0.04188571,77.9,299.061428571,299.085714286,293.638571429,301.9,295.9,28.8,72.6842857143,77.9,15.2585714286,3.62857142857,25.8714285714,6.41428571429,30.6,21.7,44.9,0.19015,0.168,0.1864333,0.1104333,80.61,300.261428571,300.235714286,296.5,302.4,298.4,20.3,80.0071428571,80.61,17.9942857143,2.9,27.5428571429,6.37142857143,32.2,23.3,18.8,38
"248","sj",2000,50,"2000-12-16",0.0044,0.08713333,0.1021,-0.02248571,0,299.27,299.378571429,293.881428571,301.3,297.5,3.99,72.2614285714,0,15.2528571429,2.52857142857,25.9142857143,7.21428571429,31.1,21.7,7.1,0.11875,0.0806,0.1176333,0.04611667,19.69,299.702857143,299.728571429,295.402857143,301.5,297.9,6.8,77.3571428571,19.69,16.7714285714,2.05714285714,26.8142857143,6.37142857143,31.1,22.8,6.4,0.12015,0.13648,0.1959,0.1356667,11.07,299.618571429,299.635714286,295.388571429,301.2,298,24.8,77.6485714286,11.07,16.7542857143,2.35714285714,26.3,6,29.4,22.8,30,16
"249","sj",2000,51,"2000-12-23",0.0632,0.04675,0.0446,-0.06345714,0,298.581428571,298.585714286,294.132857143,300.4,296.7,37.39,76.5257142857,0,15.4628571429,1.71428571429,25.3857142857,5.54285714286,28.9,21.7,63.2,0.0044,0.08713333,0.1021,-0.02248571,0,299.27,299.378571429,293.881428571,301.3,297.5,3.99,72.2614285714,0,15.2528571429,2.52857142857,25.9142857143,7.21428571429,31.1,21.7,7.1,0.11875,0.0806,0.1176333,0.04611667,19.69,299.702857143,299.728571429,295.402857143,301.5,297.9,6.8,77.3571428571,19.69,16.7714285714,2.05714285714,26.8142857143,6.37142857143,31.1,22.8,6.4,22
"250","sj",2001,1,"2001-01-01",0.004833333,0.006633333,0.2108143,0.2024143,0,298.477142857,298.442857143,294.034285714,301.2,295.6,1.3,76.5057142857,0,15.4442857143,3.28571428571,25.1285714286,7.68571428571,30,20.6,1.9,0.0632,0.04675,0.0446,-0.06345714,0,298.581428571,298.585714286,294.132857143,300.4,296.7,37.39,76.5257142857,0,15.4628571429,1.71428571429,25.3857142857,5.54285714286,28.9,21.7,63.2,0.0044,0.08713333,0.1021,-0.02248571,0,299.27,299.378571429,293.881428571,301.3,297.5,3.99,72.2614285714,0,15.2528571429,2.52857142857,25.9142857143,7.21428571429,31.1,21.7,7.1,28
"251","sj",2001,2,"2001-01-08",0.09436667,0.0958,0.2041,0.1646833,49.81,298.618571429,298.785714286,293.687142857,300.9,296.3,1,74.3357142857,49.81,15.0785714286,3.31428571429,25.3142857143,7.58571428571,30.6,21.1,15.2,0.004833333,0.006633333,0.2108143,0.2024143,0,298.477142857,298.442857143,294.034285714,301.2,295.6,1.3,76.5057142857,0,15.4442857143,3.28571428571,25.1285714286,7.68571428571,30,20.6,1.9,0.0632,0.04675,0.0446,-0.06345714,0,298.581428571,298.585714286,294.132857143,300.4,296.7,37.39,76.5257142857,0,15.4628571429,1.71428571429,25.3857142857,5.54285714286,28.9,21.7,63.2,14
"252","sj",2001,9,"2001-02-26",0.4462667,0.3123,0.3375,0.2732833,0,297.152857143,297.235714286,292.815714286,299,295.5,25.89,76.9071428571,0,14.2657142857,2.01428571429,24.8142857143,5.24285714286,28.3,21.7,53.1,0.2170333,0.1452333,0.2280714,0.2104571,0,297.817142857,298.042857143,292.668571429,299.7,296.7,3.02,73.0728571429,0,14.0985714286,2.14285714286,24.7571428571,7,28.9,19.4,17.6,-0.04485,0.0056,0.1603,0.1674286,0,297.934285714,298.157142857,293.377142857,299.9,296.3,22.28,75.8514285714,0,14.7542857143,2.34285714286,25.3428571429,6.88571428571,29.4,21.1,4.8,9
"253","sj",2001,10,"2001-03-05",0.2485,0.25445,0.2764286,0.2567143,6.84,297.134285714,297.357142857,292.055714286,300.7,294.4,0.5,73.3871428571,6.84,13.6714285714,3.14285714286,24.7,7.45714285714,31.7,19.4,0,0.4462667,0.3123,0.3375,0.2732833,0,297.152857143,297.235714286,292.815714286,299,295.5,25.89,76.9071428571,0,14.2657142857,2.01428571429,24.8142857143,5.24285714286,28.3,21.7,53.1,0.2170333,0.1452333,0.2280714,0.2104571,0,297.817142857,298.042857143,292.668571429,299.7,296.7,3.02,73.0728571429,0,14.0985714286,2.14285714286,24.7571428571,7,28.9,19.4,17.6,18
"254","sj",2001,11,"2001-03-12",0.4229,0.4229,0.1950143,0.1967143,0,298.558571429,298.885714286,294.027142857,301.3,295.9,10.5,76.2471428571,0,15.3871428571,3.62857142857,26.7,6.91428571429,31.7,22.2,0.5,0.2485,0.25445,0.2764286,0.2567143,6.84,297.134285714,297.357142857,292.055714286,300.7,294.4,0.5,73.3871428571,6.84,13.6714285714,3.14285714286,24.7,7.45714285714,31.7,19.4,0,0.4462667,0.3123,0.3375,0.2732833,0,297.152857143,297.235714286,292.815714286,299,295.5,25.89,76.9071428571,0,14.2657142857,2.01428571429,24.8142857143,5.24285714286,28.3,21.7,53.1,9
"255","sj",2001,12,"2001-03-19",0.1274333,0.059925,0.1592286,0.1408857,0,298.372857143,298.592857143,293.045714286,300.3,296.8,1.69,72.4428571429,0,14.4828571429,2.44285714286,26.3285714286,7.52857142857,30.6,21.7,12.7,0.4229,0.4229,0.1950143,0.1967143,0,298.558571429,298.885714286,294.027142857,301.3,295.9,10.5,76.2471428571,0,15.3871428571,3.62857142857,26.7,6.91428571429,31.7,22.2,0.5,0.2485,0.25445,0.2764286,0.2567143,6.84,297.134285714,297.357142857,292.055714286,300.7,294.4,0.5,73.3871428571,6.84,13.6714285714,3.14285714286,24.7,7.45714285714,31.7,19.4,0,8
"256","sj",2001,21,"2001-05-21",0.08608,0.07736,0.1701429,0.1679429,35.54,299.951428571,299.985714286,295.345714286,302.2,297.6,2,76.07,35.54,16.73,3.82857142857,28.8285714286,8.32857142857,33.9,23.3,7.4,0.1031,0.0941,0.1984833,0.1765571,77.36,299.134285714,299.257142857,295.855714286,301.7,297.3,78.1,82.35,77.36,17.2685714286,2.94285714286,27.8571428571,6.04285714286,32.2,24.4,60.5,0.0371,0.0705,0.04781429,0.06374286,59.89,299.418571429,299.5,295.365714286,302,297.4,16.8,78.5671428571,59.89,16.7714285714,3.2,27.4857142857,7.05714285714,32.2,22.8,64.3,8
"257","sj",2001,22,"2001-05-28",0.0619,0.0333,0.1977333,0.1659857,10.8,299.781428571,299.842857143,295.641428571,302,298,8.1,78.1514285714,10.8,16.9957142857,3.08571428571,28.4714285714,6.58571428571,32.8,25,16.6,0.08608,0.07736,0.1701429,0.1679429,35.54,299.951428571,299.985714286,295.345714286,302.2,297.6,2,76.07,35.54,16.73,3.82857142857,28.8285714286,8.32857142857,33.9,23.3,7.4,0.1031,0.0941,0.1984833,0.1765571,77.36,299.134285714,299.257142857,295.855714286,301.7,297.3,78.1,82.35,77.36,17.2685714286,2.94285714286,27.8571428571,6.04285714286,32.2,24.4,60.5,5
"258","sj",2001,23,"2001-06-04",0.0312,0.02535,0.1706286,0.1901,61.33,299.944285714,299.85,295.568571429,302.2,297.6,5.85,77.1628571429,61.33,16.9228571429,3.64285714286,28.0714285714,7.22857142857,32.8,23.9,6.7,0.0619,0.0333,0.1977333,0.1659857,10.8,299.781428571,299.842857143,295.641428571,302,298,8.1,78.1514285714,10.8,16.9957142857,3.08571428571,28.4714285714,6.58571428571,32.8,25,16.6,0.08608,0.07736,0.1701429,0.1679429,35.54,299.951428571,299.985714286,295.345714286,302.2,297.6,2,76.07,35.54,16.73,3.82857142857,28.8285714286,8.32857142857,33.9,23.3,7.4,16
"259","sj",2001,27,"2001-07-02",-0.0227,0.09093333,0.2069143,0.1882286,85.42,300.207142857,300.278571429,296.354285714,302.5,298.1,28.1,79.5785714286,85.42,17.7457142857,2.75714285714,28.2285714286,6.75714285714,32.8,24.4,16.8,0.02185,-0.0601,0.2032571,0.1855857,37.72,300.54,300.492857143,296.248571429,302.9,298.5,13.37,77.6171428571,37.72,17.6357142857,3.12857142857,28.6285714286,6.75714285714,33.3,23.9,11.1,-0.02865,-0.01266667,0.1246571,0.1255571,63.35,299.918571429,299.864285714,295.207142857,302,297.4,7.02,75.4614285714,63.35,16.5628571429,3.24285714286,27.7285714286,6.92857142857,31.7,23.9,2.3,10
"260","sj",2001,28,"2001-07-09",-0.0817,0.0287,0.1961143,0.1808,21.89,300.642857143,300.664285714,296.348571429,302.4,298.2,13.5,77.5828571429,21.89,17.7442857143,2.72857142857,28.3428571429,6.42857142857,31.7,23.9,20,-0.0227,0.09093333,0.2069143,0.1882286,85.42,300.207142857,300.278571429,296.354285714,302.5,298.1,28.1,79.5785714286,85.42,17.7457142857,2.75714285714,28.2285714286,6.75714285714,32.8,24.4,16.8,0.02185,-0.0601,0.2032571,0.1855857,37.72,300.54,300.492857143,296.248571429,302.9,298.5,13.37,77.6171428571,37.72,17.6357142857,3.12857142857,28.6285714286,6.75714285714,33.3,23.9,11.1,22
"261","sj",2001,29,"2001-07-16",0.0073,0.06943333,0.2002286,0.1976857,49.38,300.371428571,300.371428571,296.085714286,303.1,298.1,18.3,77.5871428571,49.38,17.4742857143,3.11428571429,28.1142857143,7.54285714286,32.8,22.8,10.6,-0.0817,0.0287,0.1961143,0.1808,21.89,300.642857143,300.664285714,296.348571429,302.4,298.2,13.5,77.5828571429,21.89,17.7442857143,2.72857142857,28.3428571429,6.42857142857,31.7,23.9,20,-0.0227,0.09093333,0.2069143,0.1882286,85.42,300.207142857,300.278571429,296.354285714,302.5,298.1,28.1,79.5785714286,85.42,17.7457142857,2.75714285714,28.2285714286,6.75714285714,32.8,24.4,16.8,14
"262","sj",2001,30,"2001-07-23",-0.0198,0.0057,0.1865714,0.1818,35.85,300.555714286,300.557142857,296.357142857,303,298.6,21.24,78.0614285714,35.85,17.7714285714,3.25714285714,28.5857142857,7.14285714286,33.9,23.9,4.5,0.0073,0.06943333,0.2002286,0.1976857,49.38,300.371428571,300.371428571,296.085714286,303.1,298.1,18.3,77.5871428571,49.38,17.4742857143,3.11428571429,28.1142857143,7.54285714286,32.8,22.8,10.6,-0.0817,0.0287,0.1961143,0.1808,21.89,300.642857143,300.664285714,296.348571429,302.4,298.2,13.5,77.5828571429,21.89,17.7442857143,2.72857142857,28.3428571429,6.42857142857,31.7,23.9,20,16
