"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","ndvi_ne_prev","ndvi_nw_prev","ndvi_se_prev","ndvi_sw_prev","precipitation_amt_mm_prev","reanalysis_air_temp_k_prev","reanalysis_avg_temp_k_prev","reanalysis_dew_point_temp_k_prev","reanalysis_max_air_temp_k_prev","reanalysis_min_air_temp_k_prev","reanalysis_precip_amt_kg_per_m2_prev","reanalysis_relative_humidity_percent_prev","reanalysis_sat_precip_amt_mm_prev","reanalysis_specific_humidity_g_per_kg_prev","reanalysis_tdtr_k_prev","station_avg_temp_c_prev","station_diur_temp_rng_c_prev","station_max_temp_c_prev","station_min_temp_c_prev","station_precip_mm_prev","ndvi_ne_2_prev","ndvi_nw_2_prev","ndvi_se_2_prev","ndvi_sw_2_prev","precipitation_amt_mm_2_prev","reanalysis_air_temp_k_2_prev","reanalysis_avg_temp_k_2_prev","reanalysis_dew_point_temp_k_2_prev","reanalysis_max_air_temp_k_2_prev","reanalysis_min_air_temp_k_2_prev","reanalysis_precip_amt_kg_per_m2_2_prev","reanalysis_relative_humidity_percent_2_prev","reanalysis_sat_precip_amt_mm_2_prev","reanalysis_specific_humidity_g_per_kg_2_prev","reanalysis_tdtr_k_2_prev","station_avg_temp_c_2_prev","station_diur_temp_rng_c_2_prev","station_max_temp_c_2_prev","station_min_temp_c_2_prev","station_precip_mm_2_prev","total_cases"
"649","iq",2005,32,"2005-08-13",0.2826429,0.2270286,0.2825571,0.239,38.17,298.925714286,300.335714286,293.64,309.7,293.5,1.99,74.8557142857,38.17,15.15,12.1857142857,27.325,11.85,33.5,19.8,36.6,0.3286857,0.3132571,0.2262143,0.2740143,0,298.221428571,299.728571429,293.035714286,308.2,292.6,8.64,75.5714285714,0,14.6085714286,11.4857142857,26.25,10.6,32.3,19.2,0,0.3474857,0.2537,0.2769571,0.3653143,42.32,296.898571429,298.014285714,293.75,306.3,290.1,15.3,84.2385714286,42.32,15.26,10.0857142857,21.4,5.7,32.3,18.5,71.1,5
"650","iq",2005,42,"2005-10-22",0.3072571,0.2782143,0.3548286,0.2869571,73.97,299.578571429,301.192857143,295.768571429,310.5,291.9,35.08,81.6914285714,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,64,0.3734286,0.2774833,0.3742286,0.3522714,60,299.515714286,300.857142857,294.385714286,313.2,293.2,22.2,75.5085714286,60,15.9157142857,11.6857142857,28.5,11.8,37,22.3,233.2,0.3321571,0.3463667,0.2586143,0.3210429,54.7,299.11,300.25,293.897142857,312.7,292.1,4.6,74.9528571429,54.7,15.4357142857,12.3571428571,28.8,14.9,36.3,21,80.8,3
"651","iq",2005,43,"2005-10-29",0.3635571,0.3000429,0.2898286,0.3261429,100.06,298.065714286,299.164285714,295.802857143,307.4,294,59.7,89.1428571429,100.06,17.3642857143,8.64285714286,28.3,10.95,34.3,21.3,235.2,0.3072571,0.2782143,0.3548286,0.2869571,73.97,299.578571429,301.192857143,295.768571429,310.5,291.9,35.08,81.6914285714,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,64,0.3734286,0.2774833,0.3742286,0.3522714,60,299.515714286,300.857142857,294.385714286,313.2,293.2,22.2,75.5085714286,60,15.9157142857,11.6857142857,28.5,11.8,37,22.3,233.2,3
"652","iq",2005,44,"2005-11-05",0.1875714,0.2133714,0.1718571,0.1789571,59.15,299.458571429,301.478571429,296.805714286,308.6,294.9,49.85,87.2314285714,59.15,18.55,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1,0.3635571,0.3000429,0.2898286,0.3261429,100.06,298.065714286,299.164285714,295.802857143,307.4,294,59.7,89.1428571429,100.06,17.3642857143,8.64285714286,28.3,10.95,34.3,21.3,235.2,0.3072571,0.2782143,0.3548286,0.2869571,73.97,299.578571429,301.192857143,295.768571429,310.5,291.9,35.08,81.6914285714,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,64,5
"653","iq",2005,48,"2005-12-03",0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.4085714286,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9,0.2825714,0.2206,0.2882143,0.2400857,72.34,299.412857143,300.628571429,297.394285714,309.1,295.2,63.53,90.3485714286,72.34,19.1942857143,8.91428571429,28.5,11,35,21.8,5.1,0.4424286,0.3481714,0.3430714,0.4731429,49.87,298.31,300.092857143,296.895714286,307.2,295,45,93.1771428571,49.87,18.5828571429,8.55714285714,27.6,10.15,34.5,21.5,139.5,7
"654","iq",2005,49,"2005-12-10",0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,54.1,0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.4085714286,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9,0.2825714,0.2206,0.2882143,0.2400857,72.34,299.412857143,300.628571429,297.394285714,309.1,295.2,63.53,90.3485714286,72.34,19.1942857143,8.91428571429,28.5,11,35,21.8,5.1,11
"655","iq",2005,50,"2005-12-17",0.1984429,0.1941,0.1930143,0.247,46.91,298.574285714,300.257142857,297.187142857,307,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34,22.3,6,0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,54.1,0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.4085714286,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9,2
"656","iq",2005,51,"2005-12-24",0.180575,0.1413333,0.2552833,0.1383714,151,298.021428571,299.371428571,297.191428571,304.4,295.5,113.36,95.6742857143,151,18.9157142857,6.48571428571,28.3,9.9,33.6,22.9,81.1,0.1984429,0.1941,0.1930143,0.247,46.91,298.574285714,300.257142857,297.187142857,307,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34,22.3,6,0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,54.1,6
"657","iq",2006,52,"2006-01-01",0.3546,0.21995,0.3225167,0.2563333,114.58,298.181428571,299.578571429,296.935714286,306.5,294.9,210.5,93.8214285714,114.58,18.5842857143,7.38571428571,27.45,9.7,32.7,22.4,273.5,0.180575,0.1413333,0.2552833,0.1383714,151,298.021428571,299.371428571,297.191428571,304.4,295.5,113.36,95.6742857143,151,18.9157142857,6.48571428571,28.3,9.9,33.6,22.9,81.1,0.1984429,0.1941,0.1930143,0.247,46.91,298.574285714,300.257142857,297.187142857,307,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34,22.3,6,8
"658","iq",2006,8,"2006-02-26",0.2621143,0.1248,0.2153571,0.1447857,23.44,298.938571429,300.778571429,295.961428571,308.3,292.9,72.2,86.0314285714,23.44,17.6057142857,10.7857142857,28.24,10.64,34.3,21.3,0.3,0.3827,0.2506,0.2436571,0.2856,44.35,297.064285714,298.142857143,295.364285714,305.2,292.8,33,91.0985714286,44.35,16.9271428571,7.28571428571,28.6,8.9,33.8,24.2,0,0.2568143,0.13605,0.1978286,0.2583143,71.87,297.64,298.378571429,296.808571429,304.2,294,67,95.8271428571,71.87,18.4428571429,5.78571428571,28,8.8,32.6,23.6,101.1,28
"659","iq",2006,9,"2006-03-05",0.1786667,0.1959333,0.1412667,0.1282833,79.13,298.252857143,299.871428571,296.764285714,306.9,295.1,50.38,92.6057142857,79.13,18.4014285714,8.02857142857,27.4333333333,9.56666666667,32.9,21.9,26.9,0.2621143,0.1248,0.2153571,0.1447857,23.44,298.938571429,300.778571429,295.961428571,308.3,292.9,72.2,86.0314285714,23.44,17.6057142857,10.7857142857,28.24,10.64,34.3,21.3,0.3,0.3827,0.2506,0.2436571,0.2856,44.35,297.064285714,298.142857143,295.364285714,305.2,292.8,33,91.0985714286,44.35,16.9271428571,7.28571428571,28.6,8.9,33.8,24.2,0,26
"660","iq",2006,10,"2006-03-12",0.4246286,0.4113,0.3731857,0.3158571,94.99,297.925714286,299.107142857,297.207142857,304,294.7,130.6,96.36,94.99,18.9028571429,6.41428571429,28,9.55,33.3,21.9,93,0.1786667,0.1959333,0.1412667,0.1282833,79.13,298.252857143,299.871428571,296.764285714,306.9,295.1,50.38,92.6057142857,79.13,18.4014285714,8.02857142857,27.4333333333,9.56666666667,32.9,21.9,26.9,0.2621143,0.1248,0.2153571,0.1447857,23.44,298.938571429,300.778571429,295.961428571,308.3,292.9,72.2,86.0314285714,23.44,17.6057142857,10.7857142857,28.24,10.64,34.3,21.3,0.3,8
"661","iq",2006,11,"2006-03-19",0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.931428571,299.007142857,296.581428571,305.3,294.5,58.83,93.3471428571,121.69,18.2,7.01428571429,27.975,9.2,33.7,22.4,16,0.4246286,0.4113,0.3731857,0.3158571,94.99,297.925714286,299.107142857,297.207142857,304,294.7,130.6,96.36,94.99,18.9028571429,6.41428571429,28,9.55,33.3,21.9,93,0.1786667,0.1959333,0.1412667,0.1282833,79.13,298.252857143,299.871428571,296.764285714,306.9,295.1,50.38,92.6057142857,79.13,18.4014285714,8.02857142857,27.4333333333,9.56666666667,32.9,21.9,26.9,9
"662","iq",2006,12,"2006-03-26",0.2885667,0.17954,0.2972714,0.2236429,120.62,297.494285714,298.785714286,296.295714286,305.3,292.5,70,93.7871428571,120.62,17.9114285714,7.34285714286,27.4,8.7,32.3,23,97,0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.931428571,299.007142857,296.581428571,305.3,294.5,58.83,93.3471428571,121.69,18.2,7.01428571429,27.975,9.2,33.7,22.4,16,0.4246286,0.4113,0.3731857,0.3158571,94.99,297.925714286,299.107142857,297.207142857,304,294.7,130.6,96.36,94.99,18.9028571429,6.41428571429,28,9.55,33.3,21.9,93,12
"663","iq",2006,13,"2006-04-02",0.24505,0.18885,0.2235333,0.1816667,121.46,298.04,299.235714286,297.067142857,304.9,294.8,88.81,95.0242857143,121.46,18.7342857143,6.95714285714,28.3,10,33.7,22,53.9,0.2885667,0.17954,0.2972714,0.2236429,120.62,297.494285714,298.785714286,296.295714286,305.3,292.5,70,93.7871428571,120.62,17.9114285714,7.34285714286,27.4,8.7,32.3,23,97,0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.931428571,299.007142857,296.581428571,305.3,294.5,58.83,93.3471428571,121.69,18.2,7.01428571429,27.975,9.2,33.7,22.4,16,18
"664","iq",2006,14,"2006-04-09",0.2416714,0.2054,0.1560143,0.2833143,41.68,297.774285714,299.442857143,296.047142857,308.3,293.8,87.9,91.8114285714,41.68,17.61,9.57142857143,27.9333333333,10.2666666667,33.7,22.6,178.1,0.24505,0.18885,0.2235333,0.1816667,121.46,298.04,299.235714286,297.067142857,304.9,294.8,88.81,95.0242857143,121.46,18.7342857143,6.95714285714,28.3,10,33.7,22,53.9,0.2885667,0.17954,0.2972714,0.2236429,120.62,297.494285714,298.785714286,296.295714286,305.3,292.5,70,93.7871428571,120.62,17.9114285714,7.34285714286,27.4,8.7,32.3,23,97,9
"665","iq",2006,15,"2006-04-16",0.3011286,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,28.3,10.3,33.9,21.4,49,0.2416714,0.2054,0.1560143,0.2833143,41.68,297.774285714,299.442857143,296.047142857,308.3,293.8,87.9,91.8114285714,41.68,17.61,9.57142857143,27.9333333333,10.2666666667,33.7,22.6,178.1,0.24505,0.18885,0.2235333,0.1816667,121.46,298.04,299.235714286,297.067142857,304.9,294.8,88.81,95.0242857143,121.46,18.7342857143,6.95714285714,28.3,10,33.7,22,53.9,9
"666","iq",2006,16,"2006-04-23",0.3309,0.2654714,0.3195571,0.2849429,69.6,298.061428571,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,27.4,8.35,32.8,22.5,11.9,0.3011286,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,28.3,10.3,33.9,21.4,49,0.2416714,0.2054,0.1560143,0.2833143,41.68,297.774285714,299.442857143,296.047142857,308.3,293.8,87.9,91.8114285714,41.68,17.61,9.57142857143,27.9333333333,10.2666666667,33.7,22.6,178.1,6
"667","iq",2006,17,"2006-04-30",0.2055714,0.23605,0.1919143,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.8642857143,74.93,16.5585714286,7.75714285714,27,8.46666666667,33.5,19.5,34,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.061428571,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,27.4,8.35,32.8,22.5,11.9,0.3011286,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,28.3,10.3,33.9,21.4,49,6
"668","iq",2006,18,"2006-05-07",0.1516,0.0846,0.1763143,0.1137286,65.07,297.63,299.021428571,296.384285714,306.3,293.6,38.84,93.6357142857,65.07,17.9628571429,8.41428571429,27.85,9.1,33.3,22.5,115,0.2055714,0.23605,0.1919143,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.8642857143,74.93,16.5585714286,7.75714285714,27,8.46666666667,33.5,19.5,34,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.061428571,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,27.4,8.35,32.8,22.5,11.9,8
"669","iq",2006,19,"2006-05-14",0.2866571,0.1871571,0.2665143,0.2874571,127.24,296.184285714,297.557142857,295.452857143,304.3,291.8,70,96.0985714286,127.24,16.9771428571,6.62857142857,24.3,5.2,32.3,21.7,270.9,0.1516,0.0846,0.1763143,0.1137286,65.07,297.63,299.021428571,296.384285714,306.3,293.6,38.84,93.6357142857,65.07,17.9628571429,8.41428571429,27.85,9.1,33.3,22.5,115,0.2055714,0.23605,0.1919143,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.8642857143,74.93,16.5585714286,7.75714285714,27,8.46666666667,33.5,19.5,34,5
"670","iq",2006,20,"2006-05-21",0.3392857,0.3482857,0.3158286,0.3745714,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.1114285714,12.3714285714,25.2,11.7,31.7,19.4,2,0.2866571,0.1871571,0.2665143,0.2874571,127.24,296.184285714,297.557142857,295.452857143,304.3,291.8,70,96.0985714286,127.24,16.9771428571,6.62857142857,24.3,5.2,32.3,21.7,270.9,0.1516,0.0846,0.1763143,0.1137286,65.07,297.63,299.021428571,296.384285714,306.3,293.6,38.84,93.6357142857,65.07,17.9628571429,8.41428571429,27.85,9.1,33.3,22.5,115,7
"671","iq",2006,21,"2006-05-28",0.2065143,0.1171429,0.1692714,0.1700714,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.3857142857,91.4,15.46,10.8857142857,27.4666666667,10.4333333333,34,21.7,83,0.3392857,0.3482857,0.3158286,0.3745714,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.1114285714,12.3714285714,25.2,11.7,31.7,19.4,2,0.2866571,0.1871571,0.2665143,0.2874571,127.24,296.184285714,297.557142857,295.452857143,304.3,291.8,70,96.0985714286,127.24,16.9771428571,6.62857142857,24.3,5.2,32.3,21.7,270.9,6
"672","iq",2006,22,"2006-06-04",0.09837143,0.1010667,0.1863143,0.09775,79.48,295.987142857,297.171428571,294.557142857,304.1,291.3,44.65,92.5057142857,79.48,16.0257142857,6.88571428571,25.6,8.93333333333,31.9,19.3,150.2,0.2065143,0.1171429,0.1692714,0.1700714,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.3857142857,91.4,15.46,10.8857142857,27.4666666667,10.4333333333,34,21.7,83,0.3392857,0.3482857,0.3158286,0.3745714,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.1114285714,12.3714285714,25.2,11.7,31.7,19.4,2,5
"673","iq",2006,23,"2006-06-11",0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33,21.5,105.2,0.09837143,0.1010667,0.1863143,0.09775,79.48,295.987142857,297.171428571,294.557142857,304.1,291.3,44.65,92.5057142857,79.48,16.0257142857,6.88571428571,25.6,8.93333333333,31.9,19.3,150.2,0.2065143,0.1171429,0.1692714,0.1700714,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.3857142857,91.4,15.46,10.8857142857,27.4666666667,10.4333333333,34,21.7,83,3
"674","iq",2006,24,"2006-06-18",0.1732714,0.185,0.1369286,0.1680429,84.99,297.427142857,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,28.1,12.7,34.4,21.4,79.5,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33,21.5,105.2,0.09837143,0.1010667,0.1863143,0.09775,79.48,295.987142857,297.171428571,294.557142857,304.1,291.3,44.65,92.5057142857,79.48,16.0257142857,6.88571428571,25.6,8.93333333333,31.9,19.3,150.2,1
"675","iq",2006,25,"2006-06-25",0.22138,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,74.9,0.1732714,0.185,0.1369286,0.1680429,84.99,297.427142857,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,28.1,12.7,34.4,21.4,79.5,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33,21.5,105.2,0
"676","iq",2006,26,"2006-07-02",0.3118571,0.2039333,0.3360286,0.3046286,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,27.2,10.3,33.4,19.8,21.9,0.22138,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,74.9,0.1732714,0.185,0.1369286,0.1680429,84.99,297.427142857,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,28.1,12.7,34.4,21.4,79.5,1
"677","iq",2006,27,"2006-07-09",0.3201714,0.2081,0.2921143,0.2326857,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.0057142857,7.97142857143,26.7,9.4,33,21.7,110.6,0.3118571,0.2039333,0.3360286,0.3046286,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,27.2,10.3,33.4,19.8,21.9,0.22138,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,74.9,2
"678","iq",2006,28,"2006-07-16",0.3499857,0.2920429,0.2884571,0.2949167,1.17,297.621428571,298.857142857,292.832857143,306.7,292.1,1.8,77.2714285714,1.17,14.4171428571,11.4285714286,26.25,10.4,33.1,20.6,0.5,0.3201714,0.2081,0.2921143,0.2326857,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.0057142857,7.97142857143,26.7,9.4,33,21.7,110.6,0.3118571,0.2039333,0.3360286,0.3046286,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,27.2,10.3,33.4,19.8,21.9,3
"679","iq",2006,29,"2006-07-23",0.3602857,0.341,0.3629571,0.3211286,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40,85.14,54.72,15.7885714286,11,27.4,12.125,34.1,19.9,47,0.3499857,0.2920429,0.2884571,0.2949167,1.17,297.621428571,298.857142857,292.832857143,306.7,292.1,1.8,77.2714285714,1.17,14.4171428571,11.4285714286,26.25,10.4,33.1,20.6,0.5,0.3201714,0.2081,0.2921143,0.2326857,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.0057142857,7.97142857143,26.7,9.4,33,21.7,110.6,2
"680","iq",2006,30,"2006-07-30",0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,11.4,0.3602857,0.341,0.3629571,0.3211286,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40,85.14,54.72,15.7885714286,11,27.4,12.125,34.1,19.9,47,0.3499857,0.2920429,0.2884571,0.2949167,1.17,297.621428571,298.857142857,292.832857143,306.7,292.1,1.8,77.2714285714,1.17,14.4171428571,11.4285714286,26.25,10.4,33.1,20.6,0.5,2
"681","iq",2006,31,"2006-08-06",0.2016857,0.1625571,0.2003286,0.2015571,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.2285714286,27.225,11.625,34.2,19.7,4,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,11.4,0.3602857,0.341,0.3629571,0.3211286,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40,85.14,54.72,15.7885714286,11,27.4,12.125,34.1,19.9,47,2
"682","iq",2006,32,"2006-08-13",0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.514285714,293.08,308.9,291,12.39,79.2428571429,11.79,14.6314285714,12.2285714286,27.6,12.2,33.9,19.4,26.6,0.2016857,0.1625571,0.2003286,0.2015571,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.2285714286,27.225,11.625,34.2,19.7,4,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,11.4,2
"683","iq",2006,33,"2006-08-20",0.2908,0.238675,0.2856571,0.3337,47.74,298.648571429,300.635714286,295.545714286,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.514285714,293.08,308.9,291,12.39,79.2428571429,11.79,14.6314285714,12.2285714286,27.6,12.2,33.9,19.4,26.6,0.2016857,0.1625571,0.2003286,0.2015571,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.2285714286,27.225,11.625,34.2,19.7,4,2
"684","iq",2006,34,"2006-08-27",0.2736429,0.2089429,0.2408857,0.2427571,68.6,298.735714286,299.735714286,295.144285714,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.2714285714,27.3,10.3,34.9,20.9,71.1,0.2908,0.238675,0.2856571,0.3337,47.74,298.648571429,300.635714286,295.545714286,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.514285714,293.08,308.9,291,12.39,79.2428571429,11.79,14.6314285714,12.2285714286,27.6,12.2,33.9,19.4,26.6,4
"685","iq",2006,35,"2006-09-03",0.3097833,0.3501286,0.2846833,0.3948167,68,298.28,299.9,295.272857143,310,293.1,22.24,85.3728571429,68,16.7771428571,11.1714285714,26.5,10.0333333333,33.2,20.3,176,0.2736429,0.2089429,0.2408857,0.2427571,68.6,298.735714286,299.735714286,295.144285714,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.2714285714,27.3,10.3,34.9,20.9,71.1,0.2908,0.238675,0.2856571,0.3337,47.74,298.648571429,300.635714286,295.545714286,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5,0
"686","iq",2006,36,"2006-09-10",0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.4571428571,13.7285714286,27.42,12,34.1,20.6,15.3,0.3097833,0.3501286,0.2846833,0.3948167,68,298.28,299.9,295.272857143,310,293.1,22.24,85.3728571429,68,16.7771428571,11.1714285714,26.5,10.0333333333,33.2,20.3,176,0.2736429,0.2089429,0.2408857,0.2427571,68.6,298.735714286,299.735714286,295.144285714,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.2714285714,27.3,10.3,34.9,20.9,71.1,6
"687","iq",2006,37,"2006-09-17",0.28004,0.2367167,0.2361833,0.25855,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.6428571429,11.3285714286,28.35,11.85,35,17.8,0.5,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.4571428571,13.7285714286,27.42,12,34.1,20.6,15.3,0.3097833,0.3501286,0.2846833,0.3948167,68,298.28,299.9,295.272857143,310,293.1,22.24,85.3728571429,68,16.7771428571,11.1714285714,26.5,10.0333333333,33.2,20.3,176,3
"688","iq",2006,38,"2006-09-24",0.3807286,0.3783667,0.3023,0.3075714,82.2,299.34,300.857142857,294.35,311.2,291.5,35.7,77.5142857143,82.2,15.91,13.7428571429,27.9333333333,10.9333333333,34.8,21.4,93.9,0.28004,0.2367167,0.2361833,0.25855,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.6428571429,11.3285714286,28.35,11.85,35,17.8,0.5,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.4571428571,13.7285714286,27.42,12,34.1,20.6,15.3,2
"689","iq",2006,39,"2006-10-01",0.4655,0.2415429,0.4734,0.4934429,134.64,299.381428571,300.685714286,295.738571429,308.6,294.3,44.62,82.8457142857,134.64,17.2542857143,11.2857142857,28.5666666667,12.4,35.2,22,63,0.3807286,0.3783667,0.3023,0.3075714,82.2,299.34,300.857142857,294.35,311.2,291.5,35.7,77.5142857143,82.2,15.91,13.7428571429,27.9333333333,10.9333333333,34.8,21.4,93.9,0.28004,0.2367167,0.2361833,0.25855,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.6428571429,11.3285714286,28.35,11.85,35,17.8,0.5,6
